user_id,transaction_date,region,product_category,sale_amount,city,age,subscription,email,username,status,price,store_id,raw_timestamp
U0501,2024-12-29,South,Electronics,9112.53,Bangalore,44,Free,user205@email.com,user_205,Active,1082.19,S001,2024-10-24 11:32:00
U0020,2024-03-22,East,Clothing,6913.22,Pune,17,Free,user206@email.com,user_206,Pending,172.67,S001,2024-03-25 12:13:00
U0115,2024-06-08,East,Sports,4858.57,Chennai,21,Basic,user207@email.com,user_207,Active,1911.64,S003,2024-03-18 17:00:00
U0372,2024-10-09,North,Electronics,2421.6,Ahmedabad,48,Premium,user208@email.com,user_208,Pending,401.44,S003,2024-11-17 23:39:00
U0315,2024-01-08,East,Clothing,226.22,Jaipur,64,Premium,user209@email.com,user_209,Pending,,S003,2024-05-24 08:35:00
U0246,2024-10-09,South,Home,981.13,Mumbai,57,Basic,user210@email.com,user_210,Active,1130.66,S005,2024-07-10 16:24:00
U0060,2024-07-27,East,Clothing,1193.27,Ahmedabad,62,Basic,,user_211,Inactive,2876.45,S003,2024-03-22 06:48:00
U0247,2024-02-17,South,Home,5784.11,Ahmedabad,34,Premium,user212@email.com,user_212,,2096.22,S004,2024-11-07 08:21:00
U0581,2024-04-25,East,Sports,4991.63,Chennai,16,Free,user213@email.com,user_213,Active,4239.5,S003,2024-04-10 10:57:00
U0081,2024-02-28,North,Electronics,9499.52,Mumbai,51,Premium,user214@email.com,,Inactive,266.64,S003,2024-05-13 12:07:00
U0088,2024-08-24,South,Electronics,7817.31,Kolkata,63,Premium,user215@email.com,user_215,Inactive,2627.0,S001,2024-11-29 09:28:00
U0750,2024-03-01,South,Food,842.98,Chennai,34,Basic,user216@email.com,user_216,Active,1353.22,S001,2024-01-15 14:38:00
U0498,2024-11-27,South,Electronics,7263.4,Surat,55,Free,user217@email.com,user_217,Active,1472.4,S001,2024-11-29 21:32:00
U0071,2024-03-19,East,Sports,9057.32,Hyderabad,28,Basic,user218@email.com,user_218,Active,1222.94,S004,2024-07-26 06:11:00
U0779,2024-09-12,North,Clothing,6478.93,Mumbai,35,Premium,user219@email.com,user_219,,1816.21,S002,2024-02-27 01:24:00
U0546,2024-05-29,North,Sports,4621.84,Jaipur,27,Free,user220@email.com,user_220,Active,3743.46,S005,2024-02-24 23:59:00
U0785,2024-09-17,North,Electronics,9775.18,Pune,27,Basic,user221@email.com,user_221,Inactive,1212.82,S004,2024-04-15 06:48:00
U0129,2024-12-27,North,Clothing,2714.84,Hyderabad,33,Free,user222@email.com,user_222,Active,4402.33,S002,2024-10-18 23:47:00
U0132,2024-05-19,East,Sports,595.79,Kolkata,32,Free,user223@email.com,user_223,Inactive,1766.4,S005,2024-06-01 22:43:00
U0676,2024-07-31,South,Electronics,8150.47,Jaipur,49,Free,user224@email.com,,Inactive,4574.03,S004,2024-04-19 18:52:00
U0487,2024-09-04,West,Electronics,8753.99,Kolkata,35,Premium,user225@email.com,user_225,Active,3030.04,S003,2024-06-04 11:29:00
U0563,2024-08-29,North,Electronics,8537.26,Kolkata,64,Basic,user226@email.com,user_226,,2100.06,S001,2024-01-28 20:40:00
U0170,2024-05-04,West,Food,3666.13,Hyderabad,43,Basic,user227@email.com,user_227,,4135.65,S004,2024-04-27 18:56:00
U0272,2024-08-21,East,Food,6799.99,Bangalore,57,Premium,user228@email.com,user_228,Active,2692.7,S005,2024-05-09 06:32:00
U0541,2024-10-09,East,Food,4317.35,Kolkata,22,Free,user229@email.com,user_229,Pending,2044.01,S005,2024-01-13 09:00:00
U0622,2024-03-15,West,Clothing,1247.42,Kolkata,32,Basic,user230@email.com,,Pending,699.32,S005,2024-04-20 05:55:00
U0434,2024-07-15,South,Sports,8527.33,Hyderabad,24,Premium,user231@email.com,user_231,Pending,1441.56,S004,2024-06-19 06:31:00
U0217,2024-04-07,West,Clothing,8913.89,Chennai,25,Basic,user232@email.com,user_232,Active,416.71,S005,2024-07-17 23:20:00
U0553,2024-11-02,East,Clothing,195.76,Delhi,32,Free,user233@email.com,user_233,Active,4916.41,S005,2024-08-22 12:38:00
U0774,2024-09-17,West,Electronics,1470.1,Kolkata,22,Basic,user234@email.com,user_234,Active,3166.82,S004,2024-03-25 15:30:00
U0748,2024-03-10,North,Home,6507.27,Hyderabad,15,Free,user235@email.com,user_235,Active,4500.36,S001,2024-10-14 19:18:00
U0707,2024-02-05,North,Home,3353.74,Jaipur,54,Free,user236@email.com,user_236,Pending,87.41,S005,2024-12-07 07:04:00
U0206,2024-05-21,South,Electronics,8955.82,Surat,50,Premium,user237@email.com,user_237,Pending,1324.25,S001,2024-11-11 03:56:00
U0731,2024-07-31,West,Home,9555.38,Chennai,47,Free,user238@email.com,user_238,Pending,4651.32,S005,2024-01-01 00:39:00
U0320,2024-06-23,West,Clothing,2756.26,Chennai,21,Premium,user239@email.com,user_239,Active,640.73,S001,2024-01-26 00:17:00
U0409,2024-09-16,West,Sports,7357.37,Jaipur,28,Basic,user240@email.com,,Active,,S005,2024-01-01 09:28:00
U0688,2024-05-16,West,Food,3788.96,Chennai,49,Free,user241@email.com,user_241,,3453.33,S001,2024-07-14 23:36:00
U0666,2024-01-02,South,Clothing,3492.95,Kolkata,37,Basic,user242@email.com,user_242,Inactive,670.56,S001,2024-03-22 03:03:00
U0478,2024-03-21,East,Clothing,1226.94,Hyderabad,50,Free,user243@email.com,user_243,Inactive,4593.93,S002,2024-07-07 06:41:00
U0449,2024-06-01,South,Sports,4062.48,Delhi,35,Premium,user244@email.com,user_244,Active,1778.3,S003,2024-04-07 13:47:00
U0530,2024-10-27,East,Home,4619.73,Bangalore,32,Basic,user245@email.com,user_245,Active,2789.13,S005,2024-07-09 02:17:00
U0463,2024-10-23,East,Sports,8373.51,Bangalore,24,Basic,,user_246,,603.96,S005,2024-08-01 20:01:00
U0124,2024-12-03,East,Clothing,6930.03,Chennai,60,Basic,user247@email.com,user_247,Pending,4492.79,S004,2024-06-01 01:57:00
U0254,2024-09-07,West,Electronics,4834.63,Delhi,33,Free,user248@email.com,user_248,Pending,3086.98,S004,2024-03-02 09:09:00
U0231,2024-03-17,South,Electronics,4275.22,Ahmedabad,51,Free,user249@email.com,user_249,Inactive,235.74,S001,2024-05-14 14:59:00
U0066,2024-08-16,East,Clothing,8872.63,Surat,30,Free,user250@email.com,user_250,Pending,1781.24,S003,2024-04-14 03:58:00
U0347,2024-10-02,North,Electronics,1751.11,Ahmedabad,25,Free,user251@email.com,user_251,,2050.28,S004,2024-11-21 23:43:00
U0022,2024-09-04,East,Home,1411.86,Chennai,19,Premium,user252@email.com,user_252,Inactive,4175.68,S004,2024-01-16 15:11:00
U0603,2024-06-25,South,Sports,7291.47,Surat,34,Free,user253@email.com,user_253,Pending,2390.76,S005,2024-01-08 03:05:00
U0568,2024-06-19,West,Food,9817.53,Ahmedabad,54,Premium,user254@email.com,user_254,Active,925.42,S005,2024-04-30 14:55:00
U0236,2024-10-09,North,Sports,8459.06,Hyderabad,36,Free,user255@email.com,user_255,Pending,4582.55,S001,2024-10-23 22:35:00
U0603,2024-10-05,East,Food,1126.76,Pune,49,Basic,user256@email.com,,Inactive,428.11,S004,2024-05-19 08:01:00
U0226,2024-07-12,West,Clothing,9121.14,Mumbai,43,Free,user257@email.com,user_257,,2971.83,S004,2024-12-25 18:30:00
U0008,2024-08-21,South,Clothing,4878.48,Bangalore,18,Premium,user258@email.com,user_258,Pending,3250.53,S001,2024-02-02 23:44:00
U0073,2024-06-13,South,Food,5732.54,Mumbai,23,Free,user259@email.com,user_259,Inactive,2198.55,S002,2024-03-19 06:04:00
U0725,2024-04-06,North,Electronics,4437.81,Jaipur,16,Free,user260@email.com,user_260,Pending,2944.52,S005,2024-07-22 21:24:00
U0647,2024-12-23,North,Clothing,6152.1,Mumbai,45,Basic,user261@email.com,user_261,Active,493.52,S002,2024-01-16 01:31:00
U0061,2024-05-02,East,Home,7813.73,Bangalore,58,Premium,user262@email.com,user_262,Pending,1712.17,S001,2024-08-09 14:26:00
U0235,2024-10-19,West,Home,6152.45,Delhi,18,Premium,user263@email.com,user_263,Inactive,4487.54,S003,2024-03-30 00:36:00
U0070,2024-07-15,West,Home,8639.5,Chennai,21,Basic,user264@email.com,user_264,Inactive,4221.89,S001,2024-01-23 21:04:00
U0033,2024-04-29,South,Home,8811.51,Chennai,39,Basic,user265@email.com,user_265,Active,1620.77,S003,2024-05-23 22:18:00
U0339,2024-07-29,South,Food,7300.06,Bangalore,18,Basic,user266@email.com,user_266,Active,900.29,S004,2024-09-02 06:51:00
U0073,2024-01-23,East,Electronics,8928.45,Ahmedabad,20,Free,user267@email.com,user_267,Active,4071.8,S001,2024-05-16 00:42:00
U0527,2024-06-11,East,Food,4882.49,Mumbai,42,Premium,user268@email.com,user_268,Pending,4946.13,S004,2024-05-19 06:15:00
U0244,2024-08-30,South,Clothing,4932.42,Hyderabad,40,Basic,user269@email.com,user_269,Pending,2600.48,S003,2024-12-19 14:51:00
U0286,2024-12-27,South,Home,8887.18,Delhi,26,Basic,user270@email.com,user_270,Inactive,3081.23,S003,2024-01-01 20:02:00
U0686,2024-07-14,West,Home,4462.81,Bangalore,60,Premium,user271@email.com,user_271,Active,1431.11,S003,2024-10-15 13:35:00
U0498,2024-07-16,West,Home,727.03,Mumbai,53,Free,user272@email.com,user_272,Inactive,1376.5,S003,2024-12-25 15:50:00
U0220,2024-12-05,West,Clothing,6584.24,Ahmedabad,52,Free,user273@email.com,user_273,Active,4427.89,S002,2024-04-28 22:54:00
U0553,2024-11-29,East,Sports,222.37,Hyderabad,55,Free,user274@email.com,user_274,Pending,4589.29,S003,2024-01-25 09:23:00
U0136,2024-03-18,West,Food,8696.49,Pune,59,Premium,user275@email.com,user_275,Active,3769.81,S004,2024-02-15 19:23:00
U0741,2024-09-10,North,Electronics,5295.7,Kolkata,59,Free,user276@email.com,user_276,Inactive,3335.5,S001,2024-08-21 15:34:00
U0585,2024-01-19,North,Clothing,7461.88,Chennai,43,Free,user277@email.com,user_277,Inactive,1042.15,S003,2024-03-24 11:42:00
U0591,2024-03-05,West,Sports,7265.36,Ahmedabad,54,Premium,,user_278,Active,3776.78,S004,2024-07-09 23:35:00
U0485,2024-09-14,West,Sports,2317.45,Pune,37,Premium,user279@email.com,user_279,Active,,S003,2024-10-03 04:20:00
U0249,2024-10-29,South,Electronics,9562.04,Ahmedabad,34,Basic,user280@email.com,user_280,Active,4799.68,S002,2024-11-23 11:26:00
U0485,2024-06-18,South,Clothing,8744.12,Mumbai,36,Premium,user281@email.com,user_281,Active,3996.97,S002,2024-03-30 18:25:00
U0417,2024-02-21,East,Sports,5239.09,Pune,27,Free,user282@email.com,user_282,Pending,,S005,2024-07-09 14:22:00
U0195,2024-08-13,North,Home,6913.59,Delhi,60,Premium,user283@email.com,user_283,Inactive,138.63,S005,2024-05-29 04:52:00
U0097,2024-02-21,North,Electronics,6220.57,Bangalore,63,Free,user284@email.com,user_284,Pending,4709.61,S003,2024-12-10 15:43:00
U0100,2024-09-26,East,Home,4385.19,Mumbai,57,Basic,user285@email.com,user_285,Inactive,3663.13,S004,2024-10-04 13:23:00
U0675,2024-08-21,West,Electronics,7293.85,Chennai,49,Free,user286@email.com,user_286,Inactive,4156.88,S003,2024-08-09 02:38:00
U0442,2024-01-08,West,Food,4871.1,Kolkata,20,Free,,user_287,Inactive,556.98,S002,2024-05-09 04:21:00
U0363,2024-03-14,East,Food,6670.74,Delhi,63,Free,,user_288,Active,4225.27,S004,2024-07-02 20:29:00
U0434,2024-07-28,North,Clothing,6449.9,Jaipur,63,Premium,user289@email.com,user_289,Active,2167.01,S001,2024-08-18 17:55:00
U0421,2024-12-01,North,Sports,1571.68,Ahmedabad,44,Free,user290@email.com,user_290,Active,4323.87,S003,2024-12-14 05:56:00
U0524,2024-02-20,West,Home,8281.73,Bangalore,51,Premium,user291@email.com,,Inactive,3660.85,S003,2024-01-22 10:32:00
U0747,2024-02-08,South,Sports,8931.41,Hyderabad,23,Basic,user292@email.com,,Active,1775.07,S005,2024-11-16 04:38:00
U0433,2024-06-04,East,Food,6167.85,Chennai,20,Basic,user293@email.com,user_293,Pending,,S005,2024-06-23 17:40:00
U0690,2024-05-15,East,Home,215.28,Kolkata,59,Basic,user294@email.com,user_294,,3639.53,S002,2024-03-22 18:08:00
U0670,2024-06-22,West,Clothing,9350.28,Mumbai,44,Free,user295@email.com,user_295,Inactive,2540.23,S003,2024-04-15 22:25:00
U0662,2024-11-15,East,Sports,5105.12,Delhi,21,Free,user296@email.com,user_296,Inactive,3156.81,S003,2024-02-11 13:56:00
U0101,2024-12-20,North,Electronics,4745.96,Hyderabad,44,Basic,,user_297,Pending,3887.46,S001,2024-02-27 16:34:00
U0063,2024-07-22,West,Electronics,5008.77,Kolkata,34,Basic,user298@email.com,user_298,Active,1580.9,S001,2024-01-22 16:06:00
U0413,2024-11-28,North,Home,1737.5,Ahmedabad,58,Premium,user299@email.com,user_299,Active,2172.55,S004,2024-10-21 00:16:00
U0746,2024-02-11,South,Electronics,7539.16,Hyderabad,56,Premium,user300@email.com,user_300,Active,3973.05,S003,2024-10-08 21:10:00
U0348,2024-06-17,East,Electronics,3274.27,Mumbai,60,Basic,user301@email.com,user_301,Inactive,4208.74,S005,2024-04-26 21:45:00
U0112,2024-12-11,East,Food,3375.86,Hyderabad,64,Basic,user302@email.com,user_302,Active,4389.09,S004,2024-06-20 15:07:00
U0255,2024-09-30,North,Clothing,2853.76,Ahmedabad,44,Basic,user303@email.com,user_303,Inactive,,S002,2024-06-15 23:53:00
U0197,2024-07-13,West,Electronics,5118.6,Delhi,45,Basic,user304@email.com,user_304,Inactive,49.77,S004,2024-07-10 17:59:00
U0195,2024-06-11,West,Electronics,5549.91,Jaipur,29,Free,user305@email.com,user_305,,1887.28,S002,2024-07-21 16:42:00
U0550,2024-11-16,East,Sports,3848.51,Hyderabad,29,Free,user306@email.com,,Active,3370.0,S003,2024-07-20 07:36:00
U0460,2024-09-06,North,Home,8189.32,Ahmedabad,24,Premium,user307@email.com,user_307,Active,765.65,S004,2024-06-28 23:26:00
U0144,2024-10-04,South,Food,880.42,Kolkata,54,Basic,user308@email.com,user_308,Inactive,3670.47,S003,2024-12-18 03:14:00
U0433,2024-01-19,North,Home,4497.47,Chennai,31,Free,user309@email.com,user_309,Active,1000.88,S003,2024-11-23 20:29:00
U0188,2024-11-12,West,Sports,5773.05,Pune,38,Free,user310@email.com,user_310,Active,4754.66,S004,2024-03-20 22:57:00
U0286,2024-02-05,East,Sports,971.4,Bangalore,40,Free,user311@email.com,user_311,Active,3749.74,S003,2024-04-06 22:00:00
U0474,2024-04-30,East,Sports,5034.72,Mumbai,26,Free,user312@email.com,user_312,Pending,,S002,2024-09-15 03:31:00
U0256,2024-11-19,East,Electronics,3229.01,Jaipur,59,Basic,user313@email.com,user_313,Active,,S002,2024-03-14 02:44:00
U0078,2024-12-16,South,Home,9808.64,Jaipur,57,Basic,user314@email.com,user_314,Inactive,1050.65,S003,2024-06-05 07:48:00
U0454,2024-05-27,South,Home,7477.87,Delhi,36,Free,,user_315,Pending,2096.62,S001,2024-07-26 09:52:00
U0449,2024-06-01,West,Home,275.91,Chennai,65,Basic,user316@email.com,user_316,Active,1907.65,S001,2024-04-17 17:40:00
U0101,2024-02-16,North,Clothing,4094.05,Ahmedabad,35,Free,user317@email.com,user_317,Active,3192.2,S002,2024-02-19 06:01:00
U0052,2024-08-10,North,Food,454.74,Chennai,44,Free,user318@email.com,user_318,Active,3288.14,S005,2024-01-09 00:18:00
U0668,2024-02-20,North,Electronics,5536.08,Hyderabad,46,Premium,user319@email.com,user_319,Inactive,1507.5,S003,2024-03-02 06:11:00
U0554,2024-11-20,South,Food,8276.5,Pune,16,Premium,user320@email.com,user_320,Active,1467.66,S005,2024-12-14 02:04:00
U0016,2024-12-26,East,Electronics,7938.65,Mumbai,19,Basic,user321@email.com,user_321,Pending,3985.76,S005,2024-05-09 14:07:00
U0096,2024-02-21,West,Home,9635.4,Hyderabad,45,Premium,user322@email.com,user_322,Active,1792.07,S003,2024-08-04 11:42:00
U0772,2024-08-15,West,Clothing,6411.63,Delhi,22,Premium,user323@email.com,user_323,Active,491.7,S005,2024-07-25 00:44:00
U0243,2024-03-26,South,Clothing,8912.1,Hyderabad,37,Basic,user324@email.com,user_324,Pending,4405.67,S005,2024-11-01 09:21:00
U0171,2024-12-21,South,Home,5667.09,Kolkata,45,Premium,user325@email.com,user_325,Active,1443.48,S002,2024-07-17 11:13:00
U0417,2024-06-02,East,Food,6580.5,Pune,44,Basic,user326@email.com,user_326,Active,1633.73,S004,2024-06-04 13:39:00
U0498,2024-01-15,East,Sports,4616.46,Mumbai,25,Premium,user327@email.com,user_327,Inactive,587.94,S005,2024-10-28 15:40:00
U0493,2024-01-24,South,Home,3474.46,Bangalore,33,Premium,user328@email.com,user_328,Active,1601.34,S001,2024-11-10 18:02:00
U0219,2024-06-15,West,Electronics,8270.58,Chennai,64,Premium,user329@email.com,user_329,Inactive,3487.87,S002,2024-12-13 15:02:00
U0411,2024-01-29,East,Food,8184.23,Surat,37,Basic,user330@email.com,user_330,Inactive,3870.67,S001,2024-09-12 10:22:00
U0061,2024-05-30,East,Sports,8458.74,Delhi,53,Premium,user331@email.com,user_331,Inactive,4025.56,S001,2024-01-16 08:44:00
U0169,2024-07-02,West,Clothing,3386.53,Kolkata,51,Free,user332@email.com,user_332,Active,2065.89,S005,2024-08-30 12:48:00
U0389,2024-07-10,East,Electronics,7697.42,Hyderabad,23,Premium,user333@email.com,user_333,Pending,1461.74,S004,2024-10-02 03:27:00
U0003,2024-08-08,West,Clothing,6039.52,Mumbai,47,Basic,user334@email.com,user_334,Pending,4450.15,S003,2024-12-18 18:39:00
U0400,2024-03-15,North,Electronics,7194.91,Mumbai,21,Premium,,user_335,Active,313.41,S002,2024-06-28 21:31:00
U0272,2024-05-05,East,Sports,3696.62,Surat,40,Premium,user336@email.com,user_336,Active,1315.41,S003,2024-01-14 12:02:00
U0466,2024-09-28,East,Electronics,4580.07,Ahmedabad,60,Free,user337@email.com,user_337,Active,1962.98,S005,2024-09-06 02:30:00
U0293,2024-07-29,North,Sports,1064.63,Surat,65,Free,,user_338,Inactive,1999.41,S003,2024-05-09 17:05:00
U0434,2024-10-16,West,Home,6623.21,Bangalore,21,Premium,user339@email.com,,Active,1348.9,S004,2024-02-12 07:46:00
U0714,2024-12-15,East,Home,121.75,Pune,35,Basic,user340@email.com,user_340,,1705.81,S002,2024-11-19 03:29:00
U0749,2024-04-02,North,Electronics,3615.88,Delhi,50,Basic,user341@email.com,user_341,Active,1549.47,S004,2024-07-13 23:21:00
U0570,2024-03-28,West,Food,6373.25,Hyderabad,56,Free,user342@email.com,user_342,Inactive,2866.8,S001,2024-05-03 19:30:00
U0678,2024-03-30,East,Clothing,8019.14,Bangalore,19,Free,user343@email.com,user_343,Pending,1038.94,S003,2024-01-18 10:19:00
U0736,2024-02-10,South,Electronics,5522.14,Ahmedabad,65,Premium,,user_344,Pending,4739.91,S005,2024-10-09 22:54:00
U0499,2024-11-08,North,Electronics,3801.51,Delhi,34,Basic,user345@email.com,user_345,Active,1655.12,S005,2024-08-19 06:39:00
U0159,2024-07-14,West,Clothing,1152.59,Surat,49,Basic,user346@email.com,user_346,Active,109.4,S001,2024-07-29 03:00:00
U0195,2024-11-13,South,Electronics,8979.08,Pune,44,Basic,user347@email.com,user_347,Inactive,4014.04,S003,2024-12-16 04:37:00
U0304,2024-12-15,West,Clothing,4974.98,Mumbai,40,Basic,user348@email.com,user_348,Pending,3526.61,S002,2024-12-11 00:59:00
U0223,2024-05-03,South,Sports,8236.2,Mumbai,52,Free,user349@email.com,,Inactive,3836.54,S004,2024-09-16 14:04:00
U0060,2024-09-11,South,Food,7450.86,Pune,41,Free,user350@email.com,user_350,Active,3278.11,S001,2024-09-14 05:29:00
U0594,2024-10-25,North,Home,4151.19,Bangalore,30,Premium,user351@email.com,user_351,Pending,1816.87,S002,2024-05-20 22:36:00
U0754,2024-03-14,North,Home,2617.46,Jaipur,54,Basic,,user_352,Inactive,793.39,S005,2024-07-17 17:41:00
U0556,2024-04-28,South,Food,2039.62,Delhi,30,Premium,user353@email.com,user_353,Pending,4300.02,S002,2024-01-25 08:37:00
U0063,2024-08-24,North,Clothing,1295.38,Bangalore,50,Premium,user354@email.com,user_354,Inactive,4008.41,S003,2024-03-01 22:33:00
U0766,2024-11-22,West,Food,8536.72,Ahmedabad,25,Premium,user355@email.com,user_355,Pending,1664.2,S001,2024-09-08 05:57:00
U0322,2024-05-10,East,Clothing,2234.34,Hyderabad,45,Premium,user356@email.com,user_356,Pending,3669.34,S004,2024-08-19 09:54:00
U0059,2024-08-23,West,Food,8263.09,Pune,39,Free,user357@email.com,user_357,Inactive,190.01,S002,2024-03-24 01:18:00
U0052,2024-05-10,South,Electronics,1986.73,Jaipur,19,Free,user358@email.com,user_358,Inactive,,S002,2024-11-03 10:27:00
U0599,2024-12-07,West,Electronics,3445.54,Pune,36,Basic,user359@email.com,user_359,Pending,521.58,S002,2024-02-26 21:09:00
U0489,2024-01-05,South,Food,7595.78,Ahmedabad,28,Basic,user360@email.com,user_360,Inactive,2429.65,S002,2024-02-09 06:30:00
U0515,2024-08-26,West,Sports,560.35,Hyderabad,59,Free,user361@email.com,user_361,Pending,1514.32,S004,2024-09-05 07:00:00
U0544,2024-05-27,West,Food,6369.08,Mumbai,52,Basic,user362@email.com,user_362,Active,3864.33,S002,2024-07-17 23:51:00
U0162,2024-12-12,North,Home,6754.2,Kolkata,42,Free,user363@email.com,user_363,Active,1369.57,S002,2024-11-30 05:49:00
U0059,2024-10-06,South,Electronics,1319.87,Pune,65,Free,user364@email.com,user_364,Active,3922.43,S001,2024-07-11 01:19:00
U0521,2024-03-21,South,Food,8928.37,Bangalore,42,Basic,,user_365,Inactive,664.65,S003,2024-04-03 07:21:00
U0083,2024-02-07,East,Home,4628.14,Chennai,51,Basic,user366@email.com,user_366,Inactive,1357.29,S002,2024-12-15 18:54:00
U0191,2024-08-14,West,Electronics,5934.23,Mumbai,65,Free,user367@email.com,user_367,Active,378.71,S001,2024-09-09 07:45:00
U0071,2024-06-25,West,Sports,5091.56,Ahmedabad,36,Free,user368@email.com,user_368,Pending,3814.31,S005,2024-08-15 22:58:00
U0610,2024-10-27,East,Sports,9642.16,Ahmedabad,49,Free,,user_369,Active,83.56,S004,2024-02-29 03:10:00
U0070,2024-06-02,South,Home,142.94,Jaipur,59,Free,user370@email.com,user_370,Active,3028.31,S004,2024-03-12 04:47:00
U0692,2024-11-23,West,Food,7388.52,Chennai,30,Free,user371@email.com,,Inactive,3682.01,S004,2024-11-05 18:01:00
U0241,2024-08-05,East,Electronics,5576.94,Jaipur,26,Basic,user372@email.com,user_372,Inactive,979.48,S005,2024-08-12 15:23:00
U0414,2024-12-19,East,Sports,4384.82,Ahmedabad,57,Basic,user373@email.com,user_373,Pending,1567.83,S005,2024-12-23 13:01:00
U0123,2024-05-08,East,Home,5892.7,Hyderabad,57,Basic,user374@email.com,user_374,Pending,2566.65,S005,2024-12-28 16:57:00
U0584,2024-08-21,West,Clothing,9251.27,Surat,19,Free,user375@email.com,,Inactive,,S002,2024-12-21 11:40:00
U0166,2024-12-23,South,Food,7832.71,Bangalore,62,Premium,user376@email.com,user_376,Pending,1021.31,S004,2024-10-05 03:26:00
U0593,2024-04-11,South,Clothing,9110.8,Jaipur,60,Basic,,user_377,Inactive,3283.69,S002,2024-08-30 01:17:00
U0609,2024-07-15,East,Food,6949.0,Pune,51,Premium,user378@email.com,user_378,Inactive,1463.28,S005,2024-08-11 17:44:00
U0041,2024-09-04,East,Electronics,1819.14,Pune,46,Basic,user379@email.com,user_379,Inactive,4834.76,S005,2024-08-04 02:04:00
U0631,2024-10-24,South,Home,8170.92,Ahmedabad,22,Premium,user380@email.com,,Active,2421.91,S004,2024-02-14 08:56:00
U0084,2024-05-01,East,Electronics,1125.18,Chennai,52,Basic,user381@email.com,,Pending,2670.69,S005,2024-12-06 11:30:00
U0734,2024-07-21,East,Clothing,6609.47,Surat,53,Basic,user382@email.com,user_382,Pending,95.89,S004,2024-07-24 16:58:00
U0167,2024-05-27,South,Home,6100.99,Jaipur,44,Basic,,user_383,Pending,1974.29,S003,2024-05-04 04:07:00
U0598,2024-07-02,West,Electronics,3286.25,Bangalore,35,Premium,user384@email.com,user_384,Active,2737.44,S003,2024-01-13 05:05:00
U0001,2024-11-15,East,Electronics,8825.77,Delhi,50,Premium,user385@email.com,user_385,Active,1128.06,S003,2024-10-19 05:42:00
U0536,2024-05-31,West,Electronics,4244.78,Jaipur,21,Basic,user386@email.com,user_386,Active,1992.77,S004,2024-04-10 14:42:00
U0324,2024-12-24,East,Clothing,6129.04,Bangalore,43,Basic,user387@email.com,user_387,Active,1855.41,S003,2024-10-06 11:35:00
U0268,2024-05-31,East,Electronics,6955.9,Ahmedabad,26,Basic,user388@email.com,user_388,Inactive,3217.66,S003,2024-05-14 15:04:00
U0210,2024-01-12,East,Sports,2557.56,Chennai,34,Premium,user389@email.com,user_389,Active,4050.31,S002,2024-12-02 05:37:00
U0686,2024-12-03,North,Food,4038.91,Chennai,40,Free,user390@email.com,,,485.99,S003,2024-07-30 03:35:00
U0734,2024-07-21,West,Sports,3494.3,Jaipur,19,Premium,user391@email.com,user_391,Active,4325.49,S005,2024-01-21 07:12:00
U0322,2024-05-20,West,Clothing,3012.32,Pune,53,Free,user392@email.com,user_392,Active,1257.35,S003,2024-03-16 09:08:00
U0245,2024-01-05,East,Clothing,8067.49,Ahmedabad,21,Free,,user_393,Pending,3086.28,S001,2024-12-25 12:00:00
U0272,2024-10-16,South,Electronics,1467.98,Mumbai,58,Basic,user394@email.com,user_394,Inactive,3617.93,S002,2024-07-09 01:32:00
U0688,2024-05-16,East,Home,6064.99,Jaipur,53,Premium,user395@email.com,user_395,Active,1169.82,S003,2024-01-07 03:33:00
U0135,2024-01-26,North,Sports,8875.72,Kolkata,64,Premium,,user_396,,1267.6,S002,2024-12-06 08:37:00
U0688,2024-11-06,East,Clothing,5171.72,Bangalore,39,Free,,user_397,Pending,1695.96,S005,2024-09-28 00:19:00
U0661,2024-09-11,North,Food,8446.44,Mumbai,35,Free,user398@email.com,user_398,Inactive,1614.0,S005,2024-03-11 10:58:00
U0308,2024-05-26,East,Clothing,5523.28,Surat,46,Free,user399@email.com,user_399,Pending,2038.61,S002,2024-05-04 15:51:00
U0469,2024-04-27,West,Sports,3207.72,Pune,56,Premium,user400@email.com,user_400,Inactive,,S001,2024-04-19 06:42:00
U0324,2024-11-06,East,Food,7394.5,Surat,57,Premium,user401@email.com,user_401,,3777.64,S005,2024-08-31 15:30:00
U0770,2024-06-29,West,Food,5580.46,Hyderabad,18,Premium,user402@email.com,user_402,,2732.49,S004,2024-04-19 03:11:00
U0075,2024-04-22,South,Electronics,2251.69,Pune,20,Premium,user403@email.com,user_403,Inactive,3263.52,S005,2024-07-17 17:40:00
U0010,2024-11-21,South,Home,2176.16,Delhi,28,Premium,,,Active,3547.25,S003,2024-11-17 17:54:00
U0045,2024-10-28,East,Food,7172.41,Jaipur,23,Basic,user405@email.com,user_405,,4294.68,S001,2024-02-06 04:42:00
U0637,2024-11-13,East,Electronics,6897.45,Kolkata,52,Free,user406@email.com,,Active,416.36,S005,2024-03-06 16:09:00
U0577,2024-05-08,South,Home,9219.8,Hyderabad,63,Premium,user407@email.com,user_407,Active,3499.29,S002,2024-02-04 15:32:00
U0103,2024-12-13,North,Electronics,1413.45,Jaipur,55,Basic,user408@email.com,user_408,Inactive,3786.86,S003,2024-02-07 18:10:00
U0076,2024-12-03,South,Clothing,7132.92,Ahmedabad,15,Basic,user409@email.com,user_409,Active,3743.26,S005,2024-05-06 20:48:00
